# MEAN_SAMPLE_SIZE = 15368
# TOTAL_GENES = 19213
# TEST_DIRECTION = one-sided, positive (set), two-sided (covar)
# CONDITIONED_INTERNAL = gene size, gene density, inverse mac, log(gene size), log(gene density), log(inverse mac)
VARIABLE                                TYPE  NGENES         BETA     BETA_STD           SE            P FULL_NAME
GOBP_REGULATION_OF_PROTEIN_L...5         SET      10      0.48655     0.011098      0.26218      0.03175 GOBP_REGULATION_OF_PROTEIN_LOCALIZATION_TO_CENTROSOME
GOBP_REGULATION_OF_PROTEIN_L...6         SET       9      0.41239    0.0089236      0.29647     0.082125 GOBP_REGULATION_OF_PROTEIN_LOCALIZATION_TO_CHROMATIN
GOBP_REGULATION_OF_PROTEIN_L...7         SET      12      0.27555    0.0068843      0.24791      0.13319 GOBP_REGULATION_OF_PROTEIN_LOCALIZATION_TO_CHROMOSOME_TELOMERIC_REGION
GOBP_REGULATION_OF_PROTEIN_L...8         SET      11      0.39684     0.009493      0.26345     0.066004 GOBP_REGULATION_OF_PROTEIN_LOCALIZATION_TO_CILIUM
GOBP_REGULATION_OF_PROTEIN_L...9         SET      12     -0.32161   -0.0080352      0.21951      0.92854 GOBP_REGULATION_OF_PROTEIN_LOCALIZATION_TO_ENDOSOME
GOBP_REGULATION_OF_PROTEIN_L...10        SET     165      0.12204     0.011261     0.063618     0.027545 GOBP_REGULATION_OF_PROTEIN_LOCALIZATION_TO_MEMBRANE
GOBP_REGULATION_OF_PROTEIN_L...11        SET      10     -0.34021   -0.0077597      0.24951      0.91363 GOBP_REGULATION_OF_PROTEIN_LOCALIZATION_TO_NUCLEOLUS
GOBP_REGULATION_OF_PROTEIN_L...12        SET     130   0.00093859   7.6947e-05     0.075679      0.49505 GOBP_REGULATION_OF_PROTEIN_LOCALIZATION_TO_NUCLEUS
GOBP_REGULATION_OF_PROTEIN_L...13        SET      98     0.077772    0.0055404     0.083233      0.17506 GOBP_REGULATION_OF_PROTEIN_LOCALIZATION_TO_PLASMA_MEMBRANE
GOBP_REGULATION_OF_PROTEIN_L...14        SET      18      0.21292    0.0065144       0.1906      0.13198 GOBP_REGULATION_OF_PROTEIN_LOCALIZATION_TO_SYNAPSE
GOBP_REGULATION_OF_PROTEIN_M...1         SET      67    -0.084493   -0.0049809      0.10992      0.77895 GOBP_REGULATION_OF_PROTEIN_MATURATION
GOBP_REGULATION_OF_PROTEIN_M...2         SET     238     -0.01683   -0.0018616      0.05742      0.61528 GOBP_REGULATION_OF_PROTEIN_MODIFICATION_BY_SMALL_PROTEIN_CONJUGATION_OR_REMOVAL
GOBP_REGULATION_OF_PROTEIN_M...3         SET    1408   -0.0010493  -0.00027345     0.024084      0.51738 GOBP_REGULATION_OF_PROTEIN_MODIFICATION_PROCESS
GOBP_REGULATION_OF_PROTEIN_M...4         SET       6     -0.23712   -0.0041897      0.26955      0.81047 GOBP_REGULATION_OF_PROTEIN_MONOUBIQUITINATION
GOBP_REGULATION_OF_PROTEIN_N...          SET      19      0.25631    0.0080563      0.19703     0.096666 GOBP_REGULATION_OF_PROTEIN_NEDDYLATION
GOBP_REGULATION_OF_PROTEIN_P...1         SET     181    0.0022866    0.0002209     0.062683      0.48545 GOBP_REGULATION_OF_PROTEIN_POLYMERIZATION
GOBP_REGULATION_OF_PROTEIN_P...2         SET      27    -0.081632   -0.0030581      0.15746      0.69792 GOBP_REGULATION_OF_PROTEIN_POLYUBIQUITINATION
GOBP_REGULATION_OF_PROTEIN_S...1         SET     252     0.053258    0.0060594      0.05569      0.16946 GOBP_REGULATION_OF_PROTEIN_SECRETION
GOBP_REGULATION_OF_PROTEIN_S...2         SET     335     0.081163     0.010624     0.047833      0.04488 GOBP_REGULATION_OF_PROTEIN_SERINE_THREONINE_KINASE_ACTIVITY
GOBP_REGULATION_OF_PROTEIN_S...3         SET     294     0.020799    0.0025532     0.052753      0.34669 GOBP_REGULATION_OF_PROTEIN_STABILITY
GOBP_REGULATION_OF_PROTEIN_S...4         SET      22    -0.087711   -0.0029664      0.19058      0.67732 GOBP_REGULATION_OF_PROTEIN_SUMOYLATION
GOBP_REGULATION_OF_PROTEIN_T...1         SET      76    -0.088845   -0.0055769     0.091078      0.83533 GOBP_REGULATION_OF_PROTEIN_TARGETING
GOBP_REGULATION_OF_PROTEIN_T...2         SET      33    -0.012131  -0.00050235       0.1391      0.53475 GOBP_REGULATION_OF_PROTEIN_TARGETING_TO_MEMBRANE
GOBP_REGULATION_OF_PROTEIN_T...3         SET      77     0.046681    0.0029493     0.099749       0.3199 GOBP_REGULATION_OF_PROTEIN_TYROSINE_KINASE_ACTIVITY
GOBP_REGULATION_OF_PROTEIN_T...4         SET       6     0.064453    0.0011388      0.30856      0.41727 GOBP_REGULATION_OF_PROTEIN_TYROSINE_PHOSPHATASE_ACTIVITY
GOBP_REGULATION_OF_PROTEIN_U...          SET     196    -0.025268   -0.0025392      0.06385      0.65385 GOBP_REGULATION_OF_PROTEIN_UBIQUITINATION
GOBP_REGULATION_OF_PROTEOLYS...1         SET     665    -0.026474   -0.0048395     0.034748      0.77694 GOBP_REGULATION_OF_PROTEOLYSIS
GOBP_REGULATION_OF_PROTEOLYS...2         SET     214    -0.078426   -0.0082309     0.059779      0.90522 GOBP_REGULATION_OF_PROTEOLYSIS_INVOLVED_IN_PROTEIN_CATABOLIC_PROCESS
GOBP_REGULATION_OF_PROTON_TR...          SET      22   -0.0060352  -0.00020411       0.1871      0.51287 GOBP_REGULATION_OF_PROTON_TRANSPORT
GOBP_REGULATION_OF_PRO_B_CEL...          SET       8      0.35612    0.0072655      0.37616       0.1719 GOBP_REGULATION_OF_PRO_B_CELL_DIFFERENTIATION
GOBP_REGULATION_OF_PYRUVATE_...          SET       7     0.079079    0.0015092       0.3161      0.40123 GOBP_REGULATION_OF_PYRUVATE_DEHYDROGENASE_ACTIVITY
GOBP_REGULATION_OF_RAB_PROTE...          SET       7     -0.71851    -0.013713      0.32649      0.98611 GOBP_REGULATION_OF_RAB_PROTEIN_SIGNAL_TRANSDUCTION
GOBP_REGULATION_OF_RAC_PROTE...          SET      20     0.033046    0.0010657      0.19834      0.43384 GOBP_REGULATION_OF_RAC_PROTEIN_SIGNAL_TRANSDUCTION
GOBP_REGULATION_OF_RAS_PROTE...          SET     173     -0.10584   -0.0099979     0.067227      0.94228 GOBP_REGULATION_OF_RAS_PROTEIN_SIGNAL_TRANSDUCTION
GOBP_REGULATION_OF_REACTIVE_...1         SET      37     -0.21879   -0.0095924      0.13619       0.9459 GOBP_REGULATION_OF_REACTIVE_OXYGEN_SPECIES_BIOSYNTHETIC_PROCESS
GOBP_REGULATION_OF_REACTIVE_...2         SET     131    -0.075512   -0.0062141     0.074189      0.84562 GOBP_REGULATION_OF_REACTIVE_OXYGEN_SPECIES_METABOLIC_PROCESS
GOBP_REGULATION_OF_RECEPTOR_...1         SET      20    -0.045943   -0.0014816      0.18049      0.60046 GOBP_REGULATION_OF_RECEPTOR_BINDING
GOBP_REGULATION_OF_RECEPTOR_...2         SET      11      0.12479    0.0029852       0.2536      0.31133 GOBP_REGULATION_OF_RECEPTOR_CATABOLIC_PROCESS
GOBP_REGULATION_OF_RECEPTOR_...3         SET      13        0.485     0.012612      0.24207     0.022571 GOBP_REGULATION_OF_RECEPTOR_CLUSTERING
GOBP_REGULATION_OF_RECEPTOR_...4         SET      58    -0.077822   -0.0042695      0.11291      0.75465 GOBP_REGULATION_OF_RECEPTOR_INTERNALIZATION
GOBP_REGULATION_OF_RECEPTOR_...5         SET      18      0.14521    0.0044427      0.19139      0.22402 GOBP_REGULATION_OF_RECEPTOR_LOCALIZATION_TO_SYNAPSE
GOBP_REGULATION_OF_RECEPTOR_...6         SET     108    -0.073706   -0.0055107      0.07852      0.82605 GOBP_REGULATION_OF_RECEPTOR_MEDIATED_ENDOCYTOSIS
GOBP_REGULATION_OF_RECEPTOR_...7         SET       4      0.32559    0.0046975      0.49095      0.25361 GOBP_REGULATION_OF_RECEPTOR_MEDIATED_ENDOCYTOSIS_INVOLVED_IN_CHOLESTEROL_TRANSPORT
GOBP_REGULATION_OF_RECEPTOR_...8         SET      22     0.002612   8.8339e-05      0.16406      0.49365 GOBP_REGULATION_OF_RECEPTOR_RECYCLING
GOBP_REGULATION_OF_RECEPTOR_...9         SET     103     0.011057    0.0008074     0.089698      0.45095 GOBP_REGULATION_OF_RECEPTOR_SIGNALING_PATHWAY_VIA_STAT
GOBP_REGULATION_OF_REGULATED...          SET     119     0.026407    0.0020718     0.076979      0.36579 GOBP_REGULATION_OF_REGULATED_SECRETORY_PATHWAY
GOBP_REGULATION_OF_RELAXATIO...1         SET       6      0.62782     0.011093      0.39492     0.055959 GOBP_REGULATION_OF_RELAXATION_OF_CARDIAC_MUSCLE
GOBP_REGULATION_OF_RELAXATIO...2         SET      13      0.77587     0.020176      0.25959    0.0014024 GOBP_REGULATION_OF_RELAXATION_OF_MUSCLE
GOBP_REGULATION_OF_RELEASE_O...1         SET      46     0.075493    0.0036896      0.11065      0.24753 GOBP_REGULATION_OF_RELEASE_OF_CYTOCHROME_C_FROM_MITOCHONDRIA
GOBP_REGULATION_OF_RELEASE_O...2         SET      77      0.25485     0.016102     0.095655    0.0038621 GOBP_REGULATION_OF_RELEASE_OF_SEQUESTERED_CALCIUM_ION_INTO_CYTOSOL
GOBP_REGULATION_OF_REMOVAL_O...          SET       6      0.57809     0.010215      0.30582     0.029369 GOBP_REGULATION_OF_REMOVAL_OF_SUPEROXIDE_RADICALS
GOBP_REGULATION_OF_RENAL_SYS...          SET      32    -0.007371  -0.00030057      0.14165      0.52075 GOBP_REGULATION_OF_RENAL_SYSTEM_PROCESS
GOBP_REGULATION_OF_REPRODUCT...          SET     197    0.0020977   0.00021132     0.058696      0.48575 GOBP_REGULATION_OF_REPRODUCTIVE_PROCESS
GOBP_REGULATION_OF_RESPIRATO...1         SET      16     -0.14015   -0.0040428      0.18554      0.77498 GOBP_REGULATION_OF_RESPIRATORY_BURST
GOBP_REGULATION_OF_RESPIRATO...2         SET      21     0.065102    0.0021512      0.19471      0.36906 GOBP_REGULATION_OF_RESPIRATORY_GASEOUS_EXCHANGE
GOBP_REGULATION_OF_RESPIRATO...3         SET      10      0.22384    0.0051055      0.26812      0.20191 GOBP_REGULATION_OF_RESPIRATORY_GASEOUS_EXCHANGE_BY_NERVOUS_SYSTEM_PROCESS
GOBP_REGULATION_OF_RESPIRATO...4         SET      13     0.075508    0.0019635      0.23387       0.3734 GOBP_REGULATION_OF_RESPIRATORY_SYSTEM_PROCESS
GOBP_REGULATION_OF_RESPONSE_...1         SET     426     0.058526    0.0086178      0.04236     0.083551 GOBP_REGULATION_OF_RESPONSE_TO_BIOTIC_STIMULUS
GOBP_REGULATION_OF_RESPONSE_...2         SET     148     -0.01644   -0.0014374     0.070273      0.59248 GOBP_REGULATION_OF_RESPONSE_TO_CYTOKINE_STIMULUS
GOBP_REGULATION_OF_RESPONSE_...3         SET     297    -0.094009    -0.011598     0.051396       0.9663 GOBP_REGULATION_OF_RESPONSE_TO_DNA_DAMAGE_STIMULUS
GOBP_REGULATION_OF_RESPONSE_...4         SET       2      0.43494    0.0044374      0.48557      0.18521 GOBP_REGULATION_OF_RESPONSE_TO_DRUG
GOBP_REGULATION_OF_RESPONSE_...5         SET      76      0.19552     0.012273      0.10052       0.0259 GOBP_REGULATION_OF_RESPONSE_TO_ENDOPLASMIC_RETICULUM_STRESS
GOBP_REGULATION_OF_RESPONSE_...6         SET     979     0.013537    0.0029769     0.028568      0.31781 GOBP_REGULATION_OF_RESPONSE_TO_EXTERNAL_STIMULUS
GOBP_REGULATION_OF_RESPONSE_...7         SET      28     -0.13194   -0.0050331       0.1744      0.77532 GOBP_REGULATION_OF_RESPONSE_TO_EXTRACELLULAR_STIMULUS
GOBP_REGULATION_OF_RESPONSE_...8         SET      15     -0.12122   -0.0033857      0.21711      0.71168 GOBP_REGULATION_OF_RESPONSE_TO_FOOD
GOBP_REGULATION_OF_RESPONSE_...9         SET      16     -0.12101   -0.0034908      0.22372      0.70571 GOBP_REGULATION_OF_RESPONSE_TO_OSMOTIC_STRESS
GOBP_REGULATION_OF_RESPONSE_...10        SET      84      0.10544    0.0069567     0.094159      0.13141 GOBP_REGULATION_OF_RESPONSE_TO_OXIDATIVE_STRESS
GOBP_REGULATION_OF_RESPONSE_...11        SET      30      0.06966    0.0027505      0.15155      0.32289 GOBP_REGULATION_OF_RESPONSE_TO_REACTIVE_OXYGEN_SPECIES
GOBP_REGULATION_OF_RESPONSE_...12        SET    1375    0.0097067    0.0025021     0.024591      0.34653 GOBP_REGULATION_OF_RESPONSE_TO_STRESS
GOBP_REGULATION_OF_RESPONSE_...13        SET      21      0.47913     0.015832      0.18503    0.0048105 GOBP_REGULATION_OF_RESPONSE_TO_TUMOR_CELL
GOBP_REGULATION_OF_RESPONSE_...14        SET      14      0.26098    0.0070425      0.25353      0.15165 GOBP_REGULATION_OF_RESPONSE_TO_TYPE_II_INTERFERON
GOBP_REGULATION_OF_RESPONSE_...15        SET     155    -0.057369   -0.0051321     0.069588      0.79514 GOBP_REGULATION_OF_RESPONSE_TO_WOUNDING
GOBP_REGULATION_OF_RESTING_M...          SET      10     -0.25772   -0.0058782      0.23691      0.86166 GOBP_REGULATION_OF_RESTING_MEMBRANE_POTENTIAL
GOBP_REGULATION_OF_RETINAL_G...          SET       6      0.50018    0.0088379      0.37102     0.088821 GOBP_REGULATION_OF_RETINAL_GANGLION_CELL_AXON_GUIDANCE
GOBP_REGULATION_OF_RETINOIC_...          SET      16      -0.2853   -0.0082299      0.23397      0.88864 GOBP_REGULATION_OF_RETINOIC_ACID_RECEPTOR_SIGNALING_PATHWAY
GOBP_REGULATION_OF_RETROGRAD...1         SET      12   -0.0020914  -5.2252e-05      0.23372      0.50357 GOBP_REGULATION_OF_RETROGRADE_PROTEIN_TRANSPORT_ER_TO_CYTOSOL
GOBP_REGULATION_OF_RETROGRAD...2         SET       7      -0.6799    -0.012976       0.3419      0.97662 GOBP_REGULATION_OF_RETROGRADE_TRANSPORT_ENDOSOME_TO_GOLGI
GOBP_REGULATION_OF_RHODOPSIN...          SET       9     -0.15614   -0.0033787      0.29035      0.70463 GOBP_REGULATION_OF_RHODOPSIN_MEDIATED_SIGNALING_PATHWAY
GOBP_REGULATION_OF_RHO_DEPEN...          SET       5      0.35741    0.0057652      0.30929      0.12394 GOBP_REGULATION_OF_RHO_DEPENDENT_PROTEIN_SERINE_THREONINE_KINASE_ACTIVITY
GOBP_REGULATION_OF_RHO_PROTE...          SET      76    -0.041915   -0.0026311     0.098924      0.66411 GOBP_REGULATION_OF_RHO_PROTEIN_SIGNAL_TRANSDUCTION
GOBP_REGULATION_OF_RIBONUCLE...          SET       9     0.043309   0.00093716      0.26956      0.43618 GOBP_REGULATION_OF_RIBONUCLEASE_ACTIVITY
GOBP_REGULATION_OF_RIBOSOME_...          SET       5     0.011351    0.0001831      0.42524      0.48935 GOBP_REGULATION_OF_RIBOSOME_BIOGENESIS
GOBP_REGULATION_OF_RIG_I_SIG...          SET      19      0.12652    0.0039767      0.24143      0.30013 GOBP_REGULATION_OF_RIG_I_SIGNALING_PATHWAY
GOBP_REGULATION_OF_RNA_BINDI...          SET      12     -0.20852   -0.0052099      0.24727      0.80046 GOBP_REGULATION_OF_RNA_BINDING
GOBP_REGULATION_OF_RNA_EXPOR...          SET      12      0.36782    0.0091897      0.24079     0.063325 GOBP_REGULATION_OF_RNA_EXPORT_FROM_NUCLEUS
GOBP_REGULATION_OF_RNA_POLYM...1         SET      12     -0.81388    -0.020334      0.27688      0.99835 GOBP_REGULATION_OF_RNA_POLYMERASE_II_REGULATORY_REGION_SEQUENCE_SPECIFIC_DNA_BINDING
GOBP_REGULATION_OF_RNA_POLYM...2         SET       8    -0.036459  -0.00074382      0.40321      0.53602 GOBP_REGULATION_OF_RNA_POLYMERASE_II_TRANSCRIPTION_PREINITIATION_COMPLEX_ASSEMBLY
GOBP_REGULATION_OF_RNA_SPLIC...          SET     161    -0.022242   -0.0020276     0.070162      0.62438 GOBP_REGULATION_OF_RNA_SPLICING
GOBP_REGULATION_OF_RRNA_PROC...          SET      16      0.20801    0.0060004      0.20021      0.14941 GOBP_REGULATION_OF_RRNA_PROCESSING
GOBP_REGULATION_OF_RUFFLE_AS...          SET      30     0.050115    0.0019788      0.15833      0.37581 GOBP_REGULATION_OF_RUFFLE_ASSEMBLY
GOBP_REGULATION_OF_RYANODINE...          SET      24       0.6946     0.024535      0.19166   0.00014549 GOBP_REGULATION_OF_RYANODINE_SENSITIVE_CALCIUM_RELEASE_CHANNEL_ACTIVITY
GOBP_REGULATION_OF_SALIVA_SE...          SET       8      0.50713     0.010346      0.39875      0.10173 GOBP_REGULATION_OF_SALIVA_SECRETION
GOBP_REGULATION_OF_SARCOMERE...          SET       7      0.29908    0.0057077      0.32097      0.17573 GOBP_REGULATION_OF_SARCOMERE_ORGANIZATION
GOBP_REGULATION_OF_SA_NODE_C...          SET       7     -0.11977   -0.0022857      0.36592      0.62828 GOBP_REGULATION_OF_SA_NODE_CELL_ACTION_POTENTIAL
GOBP_REGULATION_OF_SECONDARY...1         SET       9     0.072559    0.0015701      0.26569      0.39239 GOBP_REGULATION_OF_SECONDARY_HEART_FIELD_CARDIOBLAST_PROLIFERATION
GOBP_REGULATION_OF_SECONDARY...2         SET      15       0.7072     0.019753      0.21021   0.00038468 GOBP_REGULATION_OF_SECONDARY_METABOLIC_PROCESS
GOBP_REGULATION_OF_SECRETION             SET     590     0.013122    0.0022639     0.035532      0.35596 GOBP_REGULATION_OF_SECRETION
GOBP_REGULATION_OF_SENSORY_P...          SET      35     0.055154     0.002352      0.15879      0.36417 GOBP_REGULATION_OF_SENSORY_PERCEPTION
GOBP_REGULATION_OF_SEQUESTER...1         SET      15     -0.16232   -0.0045337      0.22163      0.76803 GOBP_REGULATION_OF_SEQUESTERING_OF_TRIGLYCERIDE
GOBP_REGULATION_OF_SEQUESTER...2         SET       5     -0.34687   -0.0055951      0.40492      0.80417 GOBP_REGULATION_OF_SEQUESTERING_OF_ZINC_ION
GOBP_REGULATION_OF_SERINE_TY...          SET       7      0.35898     0.006851      0.40133      0.18554 GOBP_REGULATION_OF_SERINE_TYPE_PEPTIDASE_ACTIVITY
GOBP_REGULATION_OF_SEROTONIN...          SET       6     -0.52094   -0.0092047      0.39879      0.90427 GOBP_REGULATION_OF_SEROTONIN_SECRETION
GOBP_REGULATION_OF_SHORT_TER...          SET      14     0.048846    0.0013181         0.19      0.39856 GOBP_REGULATION_OF_SHORT_TERM_NEURONAL_SYNAPTIC_PLASTICITY
GOBP_REGULATION_OF_SIGNALING...          SET     153     0.068164    0.0060587     0.070139      0.16557 GOBP_REGULATION_OF_SIGNALING_RECEPTOR_ACTIVITY
GOBP_REGULATION_OF_SIGNAL_TR...          SET      99    -0.044981   -0.0032206      0.08673      0.69799 GOBP_REGULATION_OF_SIGNAL_TRANSDUCTION_BY_P53_CLASS_MEDIATOR
GOBP_REGULATION_OF_SISTER_CH...1         SET      16      0.14711    0.0042436      0.21978      0.25164 GOBP_REGULATION_OF_SISTER_CHROMATID_COHESION
GOBP_REGULATION_OF_SISTER_CH...2         SET     104     0.062712    0.0046015     0.078206      0.21132 GOBP_REGULATION_OF_SISTER_CHROMATID_SEGREGATION
GOBP_REGULATION_OF_SKELETAL_...1         SET      11      0.14006    0.0033503      0.24051      0.28018 GOBP_REGULATION_OF_SKELETAL_MUSCLE_ADAPTATION
GOBP_REGULATION_OF_SKELETAL_...2         SET      19     -0.37521    -0.011794      0.18486       0.9788 GOBP_REGULATION_OF_SKELETAL_MUSCLE_CELL_DIFFERENTIATION
GOBP_REGULATION_OF_SKELETAL_...3         SET      16     -0.17069   -0.0049239      0.22422      0.77675 GOBP_REGULATION_OF_SKELETAL_MUSCLE_CELL_PROLIFERATION
GOBP_REGULATION_OF_SKELETAL_...4         SET      13      0.05171    0.0013447      0.21571      0.40528 GOBP_REGULATION_OF_SKELETAL_MUSCLE_CONTRACTION
GOBP_REGULATION_OF_SKELETAL_...5         SET       4     -0.14983   -0.0021617      0.29471      0.69441 GOBP_REGULATION_OF_SKELETAL_MUSCLE_CONTRACTION_BY_CALCIUM_ION_SIGNALING
GOBP_REGULATION_OF_SKELETAL_...6         SET      10      0.27795    0.0063397      0.28603       0.1656 GOBP_REGULATION_OF_SKELETAL_MUSCLE_FIBER_DEVELOPMENT
GOBP_REGULATION_OF_SKELETAL_...7         SET      25       0.2352    0.0084789      0.17703     0.092006 GOBP_REGULATION_OF_SKELETAL_MUSCLE_TISSUE_DEVELOPMENT
GOBP_REGULATION_OF_SKELETAL_...8         SET       5      0.64071     0.010335      0.40987     0.059011 GOBP_REGULATION_OF_SKELETAL_MUSCLE_TISSUE_GROWTH
GOBP_REGULATION_OF_SKELETAL_...9         SET       8      0.15982    0.0032606      0.36842      0.33222 GOBP_REGULATION_OF_SKELETAL_MUSCLE_TISSUE_REGENERATION
GOBP_REGULATION_OF_SMAD_PROT...1         SET       6      -0.1048   -0.0018518      0.39761      0.60395 GOBP_REGULATION_OF_SMAD_PROTEIN_COMPLEX_ASSEMBLY
GOBP_REGULATION_OF_SMAD_PROT...2         SET      32      0.20874    0.0085119      0.15079     0.083142 GOBP_REGULATION_OF_SMAD_PROTEIN_SIGNAL_TRANSDUCTION
GOBP_REGULATION_OF_SMALL_GTP...          SET     277     -0.12568    -0.014982     0.054294      0.98968 GOBP_REGULATION_OF_SMALL_GTPASE_MEDIATED_SIGNAL_TRANSDUCTION
GOBP_REGULATION_OF_SMALL_MOL...          SET     302     0.032491    0.0040415     0.050576       0.2603 GOBP_REGULATION_OF_SMALL_MOLECULE_METABOLIC_PROCESS
GOBP_REGULATION_OF_SMOOTHENE...1         SET      85     0.044464     0.002951      0.09739        0.324 GOBP_REGULATION_OF_SMOOTHENED_SIGNALING_PATHWAY
GOBP_REGULATION_OF_SMOOTHENE...2         SET      10     0.061017    0.0013917      0.28319      0.41471 GOBP_REGULATION_OF_SMOOTHENED_SIGNALING_PATHWAY_INVOLVED_IN_DORSAL_VENTRAL_NEURAL_TUBE_PATTERNING
GOBP_REGULATION_OF_SMOOTH_MU...1         SET       6     -0.28341   -0.0050076      0.33232      0.80311 GOBP_REGULATION_OF_SMOOTH_MUSCLE_CELL_CHEMOTAXIS
GOBP_REGULATION_OF_SMOOTH_MU...2         SET      26      0.44409     0.016326      0.15728    0.0023774 GOBP_REGULATION_OF_SMOOTH_MUSCLE_CELL_DIFFERENTIATION
GOBP_REGULATION_OF_SMOOTH_MU...3         SET      59     -0.12785   -0.0070739      0.11443      0.86804 GOBP_REGULATION_OF_SMOOTH_MUSCLE_CONTRACTION
GOBP_REGULATION_OF_SNARE_COM...          SET      14    -0.033299  -0.00089857      0.23549      0.55622 GOBP_REGULATION_OF_SNARE_COMPLEX_ASSEMBLY
GOBP_REGULATION_OF_SNRNA_TRA...          SET       5      0.30201    0.0048714      0.36308      0.20277 GOBP_REGULATION_OF_SNRNA_TRANSCRIPTION_BY_RNA_POLYMERASE_II
GOBP_REGULATION_OF_SODIUM_DE...          SET       5      0.72405     0.011679      0.39996     0.035134 GOBP_REGULATION_OF_SODIUM_DEPENDENT_PHOSPHATE_TRANSPORT
GOBP_REGULATION_OF_SODIUM_IO...1         SET      60    0.0035805   0.00019978      0.11976      0.48807 GOBP_REGULATION_OF_SODIUM_ION_TRANSMEMBRANE_TRANSPORT
GOBP_REGULATION_OF_SODIUM_IO...2         SET      84    -0.033087    -0.002183     0.099425      0.63035 GOBP_REGULATION_OF_SODIUM_ION_TRANSPORT
GOBP_REGULATION_OF_SODIUM_PR...          SET       7     0.066018    0.0012599      0.31435      0.41683 GOBP_REGULATION_OF_SODIUM_PROTON_ANTIPORTER_ACTIVITY
GOBP_REGULATION_OF_SOMATIC_S...          SET      10    -0.082527   -0.0018823      0.29828      0.60898 GOBP_REGULATION_OF_SOMATIC_STEM_CELL_POPULATION_MAINTENANCE
GOBP_REGULATION_OF_SOMITOGEN...          SET       6      0.54103    0.0095596      0.33163     0.051412 GOBP_REGULATION_OF_SOMITOGENESIS
GOBP_REGULATION_OF_SPHINGOLI...          SET      13     -0.36632   -0.0095259      0.22946       0.9448 GOBP_REGULATION_OF_SPHINGOLIPID_BIOSYNTHETIC_PROCESS
GOBP_REGULATION_OF_SPINDLE_A...          SET      33    -0.011589  -0.00047987       0.1678      0.52753 GOBP_REGULATION_OF_SPINDLE_ASSEMBLY
GOBP_REGULATION_OF_SPINDLE_O...          SET      47    -0.092635   -0.0045762      0.14295      0.74152 GOBP_REGULATION_OF_SPINDLE_ORGANIZATION
GOBP_REGULATION_OF_SPONTANEO...          SET       6     -0.29782   -0.0052623      0.39134      0.77667 GOBP_REGULATION_OF_SPONTANEOUS_SYNAPTIC_TRANSMISSION
GOBP_REGULATION_OF_SPROUTING...          SET      38      0.27417     0.012181      0.13598     0.021896 GOBP_REGULATION_OF_SPROUTING_ANGIOGENESIS
GOBP_REGULATION_OF_SREBP_SIG...          SET       7      0.14205    0.0027109      0.35801      0.34578 GOBP_REGULATION_OF_SREBP_SIGNALING_PATHWAY
GOBP_REGULATION_OF_STEM_CELL...1         SET      78     0.079293    0.0050421     0.098205      0.20972 GOBP_REGULATION_OF_STEM_CELL_DIFFERENTIATION
