# MEAN_SAMPLE_SIZE = 15368
# TOTAL_GENES = 19074
# TEST_DIRECTION = one-sided, positive (set), two-sided (covar)
# CONDITIONED_INTERNAL = gene size, gene density, inverse mac, log(gene size), log(gene density), log(inverse mac)
VARIABLE                                TYPE  NGENES         BETA     BETA_STD           SE            P FULL_NAME
GOCC_UBIQUINONE_BIOSYNTHESIS...          SET       6     -0.19198   -0.0034045      0.27207      0.75979 GOCC_UBIQUINONE_BIOSYNTHESIS_COMPLEX
GOCC_UBIQUITIN_CONJUGATING_E...          SET       7     -0.23808   -0.0045602      0.26887      0.81205 GOCC_UBIQUITIN_CONJUGATING_ENZYME_COMPLEX
GOCC_UBIQUITIN_LIGASE_COMPLEX            SET     289    -0.025805   -0.0031522     0.049204      0.70001 GOCC_UBIQUITIN_LIGASE_COMPLEX
GOCC_UNCONVENTIONAL_MYOSIN_C...          SET       8       0.2615    0.0053546      0.32016      0.20703 GOCC_UNCONVENTIONAL_MYOSIN_COMPLEX
GOCC_UNIPLEX_COMPLEX                     SET       6     0.064471    0.0011433      0.36944      0.43073 GOCC_UNIPLEX_COMPLEX
GOCC_VACUOLAR_LUMEN                      SET     166    -0.017952   -0.0016675     0.064239      0.61005 GOCC_VACUOLAR_LUMEN
GOCC_VACUOLAR_MEMBRANE                   SET     422   -0.0027124  -0.00039897     0.041487      0.52606 GOCC_VACUOLAR_MEMBRANE
GOCC_VACUOLAR_PROTON_TRANSPO...          SET       9     -0.14036   -0.0030483      0.27939       0.6923 GOCC_VACUOLAR_PROTON_TRANSPORTING_V_TYPE_ATPASE_V0_DOMAIN
GOCC_VACUOLE                             SET     778     0.014426    0.0028535      0.03145      0.32323 GOCC_VACUOLE
GOCC_VARICOSITY                          SET       7      0.13985    0.0026787      0.33042      0.33606 GOCC_VARICOSITY
GOCC_VCP_NPL4_UFD1_AAA_ATPAS...          SET       8     0.092703    0.0018982      0.29884       0.3782 GOCC_VCP_NPL4_UFD1_AAA_ATPASE_COMPLEX
GOCC_VESICLE_COAT                        SET      58      0.11085    0.0061035       0.1035      0.14209 GOCC_VESICLE_COAT
GOCC_VESICLE_LUMEN                       SET     310   -0.0019847  -0.00025096     0.048228      0.51641 GOCC_VESICLE_LUMEN
GOCC_VESICLE_MEMBRANE                    SET    1132   -0.0032101  -0.00075849     0.026468      0.54827 GOCC_VESICLE_MEMBRANE
GOCC_VESICLE_TETHERING_COMPL...          SET      56   -0.0028264  -0.00015292      0.13885      0.50812 GOCC_VESICLE_TETHERING_COMPLEX
GOCC_VOLTAGE_GATED_CALCIUM_C...          SET      53      0.13345     0.007025      0.12853      0.14957 GOCC_VOLTAGE_GATED_CALCIUM_CHANNEL_COMPLEX
GOCC_VOLTAGE_GATED_SODIUM_CH...          SET       8     -0.66828    -0.013684      0.35432      0.97035 GOCC_VOLTAGE_GATED_SODIUM_CHANNEL_COMPLEX
GOCC_WASH_COMPLEX                        SET       9    -0.010238  -0.00022234      0.28474      0.51434 GOCC_WASH_COMPLEX
GOCC_WEIBEL_PALADE_BODY                  SET       5      -0.3107   -0.0050298      0.37807      0.79439 GOCC_WEIBEL_PALADE_BODY
GOCC_WNT_SIGNALOSOME                     SET      13      0.43319     0.011306      0.25414     0.044153 GOCC_WNT_SIGNALOSOME
GOCC_XY_BODY                             SET      14      0.22117    0.0059898      0.22142      0.15894 GOCC_XY_BODY
GOCC_X_CHROMOSOME                        SET       9      0.23425    0.0050874      0.28762       0.2077 GOCC_X_CHROMOSOME
GOCC_ZONA_PELLUCIDA_RECEPTOR...          SET       7      0.33509    0.0064183       0.2226     0.066132 GOCC_ZONA_PELLUCIDA_RECEPTOR_COMPLEX
GOCC_ZONULA_ADHERENS                     SET       8      0.16891    0.0034585      0.30602       0.2905 GOCC_ZONULA_ADHERENS
GOCC_ZYMOGEN_GRANULE                     SET      16     -0.16298   -0.0047186      0.26869      0.72793 GOCC_ZYMOGEN_GRANULE
GOCC_ZYMOGEN_GRANULE_MEMBRANE            SET      13     -0.16293   -0.0042523      0.29644      0.70871 GOCC_ZYMOGEN_GRANULE_MEMBRANE
GOERING_BLOOD_HDL_CHOLESTERO...1         SET      10    -0.048919   -0.0011198      0.26037      0.57451 GOERING_BLOOD_HDL_CHOLESTEROL_QTL_CIS
GOERING_BLOOD_HDL_CHOLESTERO...2         SET      13      0.20538    0.0053601      0.25857      0.21352 GOERING_BLOOD_HDL_CHOLESTEROL_QTL_TRANS
GOLDRATH_ANTIGEN_RESPONSE                SET     330     0.021043    0.0027439     0.046741      0.32628 GOLDRATH_ANTIGEN_RESPONSE
GOLDRATH_HOMEOSTATIC_PROLIFE...          SET     142     0.056778    0.0048808      0.07564      0.22644 GOLDRATH_HOMEOSTATIC_PROLIFERATION
GOLDRATH_IMMUNE_MEMORY                   SET      63     0.078082    0.0044801       0.1087      0.23629 GOLDRATH_IMMUNE_MEMORY
GOLUB_ALL_VS_AML_DN                      SET      22     -0.22839   -0.0077521      0.18004      0.89769 GOLUB_ALL_VS_AML_DN
GOLUB_ALL_VS_AML_UP                      SET      24     -0.23136   -0.0082019      0.16018      0.92567 GOLUB_ALL_VS_AML_UP
GOMF_11_CIS_RETINAL_BINDING              SET       8      0.49275     0.010089      0.29196     0.045743 GOMF_11_CIS_RETINAL_BINDING
GOMF_14_3_3_PROTEIN_BINDING              SET      33      0.26824     0.011148      0.16243     0.049341 GOMF_14_3_3_PROTEIN_BINDING
GOMF_17_BETA_HYDROXYSTEROID_...          SET      12    -0.059698   -0.0014969      0.28437      0.58314 GOMF_17_BETA_HYDROXYSTEROID_DEHYDROGENASE_NADPLUS_ACTIVITY
GOMF_1_4_ALPHA_OLIGOGLUCAN_P...          SET       5     0.053342   0.00086355      0.33685      0.43709 GOMF_1_4_ALPHA_OLIGOGLUCAN_PHOSPHORYLASE_ACTIVITY
GOMF_1_ACYLGLYCEROPHOSPHOCHO...          SET       7      0.03754   0.00071905      0.37529      0.46016 GOMF_1_ACYLGLYCEROPHOSPHOCHOLINE_O_ACYLTRANSFERASE_ACTIVITY
GOMF_1_ALKYL_2_ACETYLGLYCERO...          SET       8     -0.34707   -0.0071066      0.37494      0.82268 GOMF_1_ALKYL_2_ACETYLGLYCEROPHOSPHOCHOLINE_ESTERASE_ACTIVITY
GOMF_1_PHOSPHATIDYLINOSITOL_...1         SET      10     -0.32929    -0.007538      0.29709      0.86615 GOMF_1_PHOSPHATIDYLINOSITOL_3_KINASE_ACTIVITY
GOMF_1_PHOSPHATIDYLINOSITOL_...2         SET       7     -0.35844   -0.0068656      0.31801      0.87015 GOMF_1_PHOSPHATIDYLINOSITOL_4_PHOSPHATE_3_KINASE_ACTIVITY
GOMF_1_PHOSPHATIDYLINOSITOL_...3         SET       6      0.23108    0.0040979      0.39038      0.27695 GOMF_1_PHOSPHATIDYLINOSITOL_4_PHOSPHATE_5_KINASE_ACTIVITY
GOMF_1_PHOSPHATIDYLINOSITOL_...4         SET      15       0.2496    0.0069969      0.23792      0.14708 GOMF_1_PHOSPHATIDYLINOSITOL_BINDING
GOMF_2_ACYLGLYCEROL_3_PHOSPH...          SET       9     0.039285   0.00085318      0.29165      0.44643 GOMF_2_ACYLGLYCEROL_3_PHOSPHATE_O_ACYLTRANSFERASE_ACTIVITY
GOMF_2_ACYLGLYCEROL_O_ACYLTR...          SET       6     -0.50474   -0.0089509      0.35948      0.91984 GOMF_2_ACYLGLYCEROL_O_ACYLTRANSFERASE_ACTIVITY
GOMF_2_IRON_2_SULFUR_CLUSTER...          SET      22     0.076163    0.0025852      0.18248       0.3382 GOMF_2_IRON_2_SULFUR_CLUSTER_BINDING
GOMF_2_OXOGLUTARATE_DEPENDEN...          SET      53      0.03805     0.002003      0.13504      0.38906 GOMF_2_OXOGLUTARATE_DEPENDENT_DIOXYGENASE_ACTIVITY
GOMF_3_5_CYCLIC_AMP_PHOSPHOD...          SET      17     -0.20236   -0.0060387      0.21227      0.82977 GOMF_3_5_CYCLIC_AMP_PHOSPHODIESTERASE_ACTIVITY
GOMF_3_5_CYCLIC_GMP_PHOSPHOD...          SET      16    0.0010375   3.0036e-05       0.1976      0.49791 GOMF_3_5_CYCLIC_GMP_PHOSPHODIESTERASE_ACTIVITY
GOMF_3_5_DNA_EXONUCLEASE_ACT...          SET      11     -0.23747   -0.0057012      0.26887      0.81143 GOMF_3_5_DNA_EXONUCLEASE_ACTIVITY
GOMF_3_5_DNA_HELICASE_ACTIVI...          SET      15      0.15247    0.0042742      0.19243      0.21408 GOMF_3_5_DNA_HELICASE_ACTIVITY
GOMF_3_5_EXONUCLEASE_ACTIVITY            SET      53    -0.023298   -0.0012264      0.11797      0.57827 GOMF_3_5_EXONUCLEASE_ACTIVITY
GOMF_3_BETA_HYDROXY_DELTA5_S...          SET       5     0.070706    0.0011446      0.41035       0.4316 GOMF_3_BETA_HYDROXY_DELTA5_STEROID_DEHYDROGENASE_ACTIVITY
GOMF_3_CHLOROALLYL_ALDEHYDE_...          SET       5       0.2205    0.0035697      0.42758      0.30304 GOMF_3_CHLOROALLYL_ALDEHYDE_DEHYDROGENASE_ACTIVITY
GOMF_3_HYDROXYACYL_COA_DEHYD...1         SET       5      0.85875     0.013902      0.44998     0.028179 GOMF_3_HYDROXYACYL_COA_DEHYDRATASE_ACTIVITY
GOMF_3_HYDROXYACYL_COA_DEHYD...2         SET       6     0.084294    0.0014948      0.42405      0.42122 GOMF_3_HYDROXYACYL_COA_DEHYDROGENASE_ACTIVITY
GOMF_3_PHOSPHOADENOSINE_5_PH...          SET       9     -0.39124   -0.0084968      0.32514      0.88556 GOMF_3_PHOSPHOADENOSINE_5_PHOSPHOSULFATE_BINDING
GOMF_4_GALACTOSYL_N_ACETYLGL...          SET       6     -0.10738   -0.0019042      0.34447      0.62237 GOMF_4_GALACTOSYL_N_ACETYLGLUCOSAMINIDE_3_ALPHA_L_FUCOSYLTRANSFERASE_ACTIVITY
GOMF_4_IRON_4_SULFUR_CLUSTER...          SET      40    -0.034837   -0.0015937      0.14324      0.59608 GOMF_4_IRON_4_SULFUR_CLUSTER_BINDING
GOMF_5ALPHA_ANDROSTANE_3BETA...          SET       6     -0.31326   -0.0055553      0.36653      0.80363 GOMF_5ALPHA_ANDROSTANE_3BETA_17BETA_DIOL_DEHYDROGENASE_ACTIVITY
GOMF_5S_RRNA_BINDING                     SET      10      0.14493    0.0033177      0.25769      0.28692 GOMF_5S_RRNA_BINDING
GOMF_5_3_DNA_EXONUCLEASE_ACT...          SET       8     -0.40571   -0.0083074      0.33033      0.89031 GOMF_5_3_DNA_EXONUCLEASE_ACTIVITY
GOMF_5_3_DNA_HELICASE_ACTIVI...          SET       8     -0.22642   -0.0046362      0.28547      0.78615 GOMF_5_3_DNA_HELICASE_ACTIVITY
GOMF_5_3_EXONUCLEASE_ACTIVITY            SET      17     -0.41477    -0.012377      0.21902      0.97086 GOMF_5_3_EXONUCLEASE_ACTIVITY
GOMF_5_DEOXYRIBOSE_5_PHOSPHA...          SET       5     -0.72389    -0.011719      0.43119      0.95339 GOMF_5_DEOXYRIBOSE_5_PHOSPHATE_LYASE_ACTIVITY
GOMF_7SK_SNRNA_BINDING                   SET       9    -0.049866    -0.001083      0.27498      0.57195 GOMF_7SK_SNRNA_BINDING
GOMF_7S_RNA_BINDING                      SET       7       0.1454     0.002785      0.29447      0.31073 GOMF_7S_RNA_BINDING
GOMF_ABC_TYPE_GLUTATHIONE_S_...          SET       8     -0.34678   -0.0071008      0.26506      0.90461 GOMF_ABC_TYPE_GLUTATHIONE_S_CONJUGATE_TRANSPORTER_ACTIVITY
GOMF_ABC_TYPE_TRANSPORTER_AC...          SET      45    -0.073635   -0.0035725      0.13034      0.71393 GOMF_ABC_TYPE_TRANSPORTER_ACTIVITY
GOMF_ABC_TYPE_XENOBIOTIC_TRA...          SET      14     -0.28735   -0.0077822      0.20613      0.91833 GOMF_ABC_TYPE_XENOBIOTIC_TRANSPORTER_ACTIVITY
GOMF_ACETYLCHOLINE_BINDING               SET      10      -0.2167   -0.0049606      0.28409       0.7772 GOMF_ACETYLCHOLINE_BINDING
GOMF_ACETYLCHOLINE_GATED_MON...          SET      16    -0.063162   -0.0018286      0.19323      0.62812 GOMF_ACETYLCHOLINE_GATED_MONOATOMIC_CATION_SELECTIVE_CHANNEL_ACTIVITY
GOMF_ACETYLCHOLINE_RECEPTOR_...1         SET      20     -0.11132   -0.0036028      0.16095      0.75541 GOMF_ACETYLCHOLINE_RECEPTOR_ACTIVITY
GOMF_ACETYLCHOLINE_RECEPTOR_...2         SET      11    0.0032404   7.7796e-05      0.29671      0.49564 GOMF_ACETYLCHOLINE_RECEPTOR_BINDING
GOMF_ACETYLCHOLINE_RECEPTOR_...3         SET       4     -0.18411    -0.002666      0.46971      0.65246 GOMF_ACETYLCHOLINE_RECEPTOR_INHIBITOR_ACTIVITY
GOMF_ACETYLESTERASE_ACTIVITY             SET       5     -0.17726   -0.0028697      0.41216      0.66643 GOMF_ACETYLESTERASE_ACTIVITY
GOMF_ACETYLGALACTOSAMINYLTRA...          SET      33      0.25796     0.010721      0.16623     0.060362 GOMF_ACETYLGALACTOSAMINYLTRANSFERASE_ACTIVITY
GOMF_ACETYLGLUCOSAMINYLTRANS...          SET      42     0.053944    0.0025286      0.13211      0.34151 GOMF_ACETYLGLUCOSAMINYLTRANSFERASE_ACTIVITY
GOMF_ACETYLTRANSFERASE_ACTIV...          SET      83    -0.063047     -0.00415     0.098413      0.73912 GOMF_ACETYLTRANSFERASE_ACTIVITY
GOMF_ACETYL_COA_C_ACYLTRANSF...          SET       7      0.11111    0.0021282       0.2434      0.32402 GOMF_ACETYL_COA_C_ACYLTRANSFERASE_ACTIVITY
GOMF_ACETYL_COA_HYDROLASE_AC...          SET       4     -0.15277   -0.0022122      0.36605      0.66179 GOMF_ACETYL_COA_HYDROLASE_ACTIVITY
GOMF_ACIDIC_AMINO_ACID_TRANS...          SET      18     0.024598   0.00075529        0.216      0.45467 GOMF_ACIDIC_AMINO_ACID_TRANSMEMBRANE_TRANSPORTER_ACTIVITY
GOMF_ACID_AMINO_ACID_LIGASE_...          SET      23     0.052923    0.0018367      0.17439      0.38077 GOMF_ACID_AMINO_ACID_LIGASE_ACTIVITY
GOMF_ACID_PHOSPHATASE_ACTIVI...          SET       9      0.22213     0.004824      0.32606      0.24786 GOMF_ACID_PHOSPHATASE_ACTIVITY
GOMF_ACID_THIOL_LIGASE_ACTIV...          SET      30    -0.068493   -0.0027143      0.15578      0.66991 GOMF_ACID_THIOL_LIGASE_ACTIVITY
GOMF_ACROSIN_BINDING                     SET       5     -0.30656   -0.0049629      0.39006      0.78404 GOMF_ACROSIN_BINDING
GOMF_ACTININ_BINDING                     SET      34      0.08118    0.0034245      0.14762      0.29119 GOMF_ACTININ_BINDING
GOMF_ACTIN_BINDING                       SET     402    -0.017571   -0.0025239      0.04426      0.65431 GOMF_ACTIN_BINDING
GOMF_ACTIN_FILAMENT_BINDING              SET     191   -0.0059838   -0.0005958     0.065242      0.53654 GOMF_ACTIN_FILAMENT_BINDING
GOMF_ACTIN_MONOMER_BINDING               SET      24     -0.10675   -0.0037845      0.17043      0.73446 GOMF_ACTIN_MONOMER_BINDING
GOMF_ACTIVE_MONOATOMIC_ION_T...          SET     216   -0.0054755  -0.00057939     0.059504      0.53666 GOMF_ACTIVE_MONOATOMIC_ION_TRANSMEMBRANE_TRANSPORTER_ACTIVITY
GOMF_ACTIVE_TRANSMEMBRANE_TR...          SET     392    -0.017491   -0.0024817     0.044756      0.65203 GOMF_ACTIVE_TRANSMEMBRANE_TRANSPORTER_ACTIVITY
GOMF_ACTIVIN_BINDING                     SET      14    -0.033517  -0.00090772      0.23691      0.55625 GOMF_ACTIVIN_BINDING
GOMF_ACTIVIN_RECEPTOR_ACTIVI...1         SET       9     -0.72175    -0.015675      0.30571      0.99088 GOMF_ACTIVIN_RECEPTOR_ACTIVITY
GOMF_ACTIVIN_RECEPTOR_ACTIVI...2         SET       5     -0.86371    -0.013983      0.41206      0.98195 GOMF_ACTIVIN_RECEPTOR_ACTIVITY_TYPE_I
GOMF_ACYLGLYCEROL_LIPASE_ACT...          SET      13      -0.1294   -0.0033771      0.22317      0.71898 GOMF_ACYLGLYCEROL_LIPASE_ACTIVITY
GOMF_ACYLGLYCEROL_O_ACYLTRAN...          SET      26      0.06131    0.0022621       0.1725      0.36114 GOMF_ACYLGLYCEROL_O_ACYLTRANSFERASE_ACTIVITY
GOMF_ACYLTRANSFERASE_ACTIVITY            SET     229    -0.094901    -0.010336     0.057431      0.95077 GOMF_ACYLTRANSFERASE_ACTIVITY
GOMF_ACYLTRANSFERASE_ACTIVIT...          SET       5     -0.32193   -0.0052117      0.37539      0.80443 GOMF_ACYLTRANSFERASE_ACTIVITY_ACYL_GROUPS_CONVERTED_INTO_ALKYL_ON_TRANSFER
GOMF_ACYL_COA_BINDING                    SET      19      0.20006    0.0063111       0.1685      0.11757 GOMF_ACYL_COA_BINDING
GOMF_ACYL_COA_OXIDASE_ACTIVI...          SET       7     -0.25396   -0.0048644      0.27298      0.82389 GOMF_ACYL_COA_OXIDASE_ACTIVITY
GOMF_ADENOSINE_3_5_BISPHOSPH...          SET       4      -0.1598    -0.002314      0.38185      0.66221 GOMF_ADENOSINE_3_5_BISPHOSPHATE_TRANSMEMBRANE_TRANSPORTER_ACTIVITY
GOMF_ADENOSINE_DEAMINASE_ACT...          SET      13     -0.43703    -0.011406      0.27081       0.9467 GOMF_ADENOSINE_DEAMINASE_ACTIVITY
GOMF_ADENOSINE_RECEPTOR_BIND...          SET       7     -0.36333   -0.0069592      0.33189      0.86318 GOMF_ADENOSINE_RECEPTOR_BINDING
GOMF_ADENYLATE_CYCLASE_ACTIV...1         SET       6       0.8486     0.015049      0.40908      0.01903 GOMF_ADENYLATE_CYCLASE_ACTIVATOR_ACTIVITY
GOMF_ADENYLATE_CYCLASE_ACTIV...2         SET      11      0.27464    0.0065936      0.28505      0.16766 GOMF_ADENYLATE_CYCLASE_ACTIVITY
GOMF_ADENYLATE_CYCLASE_BINDI...          SET      12      0.46188     0.011582      0.24799     0.031277 GOMF_ADENYLATE_CYCLASE_BINDING
GOMF_ADENYLATE_CYCLASE_REGUL...          SET      13    -0.090732    -0.002368      0.25255       0.6403 GOMF_ADENYLATE_CYCLASE_REGULATOR_ACTIVITY
GOMF_ADENYLATE_KINASE_ACTIVI...          SET       9     -0.36824   -0.0079973      0.30011      0.89009 GOMF_ADENYLATE_KINASE_ACTIVITY
GOMF_ADENYLYLTRANSFERASE_ACT...          SET      30    -0.020759  -0.00082265      0.16987      0.54863 GOMF_ADENYLYLTRANSFERASE_ACTIVITY
GOMF_ADENYL_NUCLEOTIDE_BINDI...          SET    1532   0.00048205   0.00013102     0.022956      0.49162 GOMF_ADENYL_NUCLEOTIDE_BINDING
GOMF_ADENYL_NUCLEOTIDE_EXCHA...          SET      12      0.26468    0.0066368      0.24696      0.14193 GOMF_ADENYL_NUCLEOTIDE_EXCHANGE_FACTOR_ACTIVITY
GOMF_ADP_BINDING                         SET      31     0.059621    0.0024017      0.15537      0.35059 GOMF_ADP_BINDING
GOMF_ADP_PHOSPHATASE_ACTIVITY            SET       5     -0.81297    -0.013161      0.45263      0.96375 GOMF_ADP_PHOSPHATASE_ACTIVITY
GOMF_ADP_RIBOSE_DIPHOSPHATAS...          SET       6     -0.32767   -0.0058108      0.39024      0.79944 GOMF_ADP_RIBOSE_DIPHOSPHATASE_ACTIVITY
GOMF_ADP_TRANSMEMBRANE_TRANS...          SET       6     -0.18897   -0.0033511      0.27139      0.75688 GOMF_ADP_TRANSMEMBRANE_TRANSPORTER_ACTIVITY
GOMF_ADRENERGIC_RECEPTOR_ACT...          SET       8     -0.50807    -0.010403       0.3393      0.93284 GOMF_ADRENERGIC_RECEPTOR_ACTIVITY
GOMF_ADRENERGIC_RECEPTOR_BIN...          SET      18      0.14982    0.0046004      0.19438      0.22042 GOMF_ADRENERGIC_RECEPTOR_BINDING
GOMF_ALANINE_TRANSMEMBRANE_T...          SET      13      0.16558    0.0043214      0.25731      0.25995 GOMF_ALANINE_TRANSMEMBRANE_TRANSPORTER_ACTIVITY
GOMF_ALCOHOL_BINDING                     SET      85     0.090649     0.006038     0.089658        0.156 GOMF_ALCOHOL_BINDING
GOMF_ALCOHOL_DEHYDROGENASE_A...          SET       6     0.090235    0.0016002      0.51291      0.43018 GOMF_ALCOHOL_DEHYDROGENASE_ACTIVITY_ZINC_DEPENDENT
GOMF_ALCOHOL_DEHYDROGENASE_N...1         SET      23     -0.02911   -0.0010103      0.18643      0.56204 GOMF_ALCOHOL_DEHYDROGENASE_NADPPLUS_ACTIVITY
GOMF_ALCOHOL_DEHYDROGENASE_N...2         SET       9     -0.23899   -0.0051903      0.32889      0.76628 GOMF_ALCOHOL_DEHYDROGENASE_NAD_P_PLUS_ACTIVITY
GOMF_ALDEHYDE_DEHYDROGENASE_...          SET      17      0.40811     0.012179      0.21199     0.027117 GOMF_ALDEHYDE_DEHYDROGENASE_NAD_P_PLUS_ACTIVITY
GOMF_ALDEHYDE_LYASE_ACTIVITY             SET      10     0.023175   0.00053051      0.23709      0.46107 GOMF_ALDEHYDE_LYASE_ACTIVITY
GOMF_ALDITOL_NADPPLUS_1_OXID...          SET      12       0.2334    0.0058526      0.30647      0.22317 GOMF_ALDITOL_NADPPLUS_1_OXIDOREDUCTASE_ACTIVITY
GOMF_ALDO_KETO_REDUCTASE_NAD...          SET      29    -0.079885   -0.0031126      0.16682      0.68398 GOMF_ALDO_KETO_REDUCTASE_NADP_ACTIVITY
GOMF_ALKALINE_PHOSPHATASE_AC...          SET       6     -0.10076   -0.0017868      0.36095      0.60993 GOMF_ALKALINE_PHOSPHATASE_ACTIVITY
GOMF_ALKALI_METAL_ION_BINDING            SET      17      0.42064     0.012553      0.22935      0.03333 GOMF_ALKALI_METAL_ION_BINDING
GOMF_ALKANE_1_MONOOXYGENASE_...          SET       4     -0.29632   -0.0042908      0.33927      0.80877 GOMF_ALKANE_1_MONOOXYGENASE_ACTIVITY
GOMF_ALL_TRANS_RETINAL_BINDI...          SET       6       0.4477    0.0079394      0.31812     0.079678 GOMF_ALL_TRANS_RETINAL_BINDING
GOMF_ALPHA_1_3_FUCOSYLTRANSF...          SET       8     -0.03556  -0.00072812      0.28475      0.54969 GOMF_ALPHA_1_3_FUCOSYLTRANSFERASE_ACTIVITY
GOMF_ALPHA_2A_ADRENERGIC_REC...          SET       5      0.26848    0.0043464      0.38367      0.24204 GOMF_ALPHA_2A_ADRENERGIC_RECEPTOR_BINDING
GOMF_ALPHA_ACTININ_BINDING               SET      27     0.071241    0.0026785      0.16781      0.33559 GOMF_ALPHA_ACTININ_BINDING
GOMF_ALPHA_ADRENERGIC_RECEPT...          SET       5     -0.28902   -0.0046789      0.40167      0.76409 GOMF_ALPHA_ADRENERGIC_RECEPTOR_ACTIVITY
GOMF_ALPHA_AMYLASE_ACTIVITY              SET       3    -0.084216   -0.0010561      0.80153      0.54184 GOMF_ALPHA_AMYLASE_ACTIVITY
GOMF_ALPHA_CATENIN_BINDING               SET      10      0.18714     0.004284      0.28311       0.2543 GOMF_ALPHA_CATENIN_BINDING
GOMF_ALPHA_GLUCOSIDASE_ACTIV...          SET       6      0.13193    0.0023396      0.39008       0.3676 GOMF_ALPHA_GLUCOSIDASE_ACTIVITY
GOMF_ALPHA_N_ACETYLGALACTOSA...          SET       6     -0.29383   -0.0052106      0.39274      0.77281 GOMF_ALPHA_N_ACETYLGALACTOSAMINIDE_ALPHA_2_6_SIALYLTRANSFERASE_ACTIVITY
GOMF_ALPHA_N_ACETYLNEURAMINA...          SET       6      -0.2697   -0.0047827      0.39771      0.75115 GOMF_ALPHA_N_ACETYLNEURAMINATE_ALPHA_2_8_SIALYLTRANSFERASE_ACTIVITY
GOMF_ALPHA_TUBULIN_BINDING               SET      35    0.0054035   0.00023126      0.14383      0.48502 GOMF_ALPHA_TUBULIN_BINDING
GOMF_AMIDE_BINDING                       SET     351    -0.040148   -0.0053961     0.046914      0.80393 GOMF_AMIDE_BINDING
GOMF_AMIDE_TRANSMEMBRANE_TRA...          SET      40     -0.24064    -0.011008      0.14482       0.9517 GOMF_AMIDE_TRANSMEMBRANE_TRANSPORTER_ACTIVITY
GOMF_AMIDINE_LYASE_ACTIVITY              SET       7      0.11836     0.002267      0.29083      0.34202 GOMF_AMIDINE_LYASE_ACTIVITY
GOMF_AMINE_BINDING                       SET      10      0.11933    0.0027317       0.3103      0.35028 GOMF_AMINE_BINDING
