GenomicLocus	region1	region2	FDR	type	DB	tissue/cell	inter/intra	SNPs	genes	ciMapFilt
3	9:117640001-117680000	9:117560001-117600000	0	HiC	GSE87112	Mesenchymal_Stem_Cell	intra	rs7032773;rs7049009;rs2181036;rs2418324;rs1407309;rs4979470;rs112287145;rs2418325;rs11394426;rs3833492;rs11353389;rs10667388;rs10982445;rs34397268;rs72371482;rs4979471;rs1322067;rs72756567;rs7025577;rs6478117;rs7030090;rs7858603;rs113133989;rs3181202;rs3181201;rs3181200;rs2974;rs2295800;rs3181374;rs1126711;rs3181372;rs3181371;rs3181370;rs3181369;rs3181368;rs3181367;rs3181366;rs3181365;rs3181364;rs3181363;rs3181197;rs3181195;rs1322054;rs17292087;rs12337739;rs1322056;rs7028578;rs2208640;rs927373;rs10817682;rs12352646;rs10982449;rs12347977;rs12338765;rs7037640;rs4978611;rs3838334;rs3789879;rs927374	ENSG00000181634	1
3	9:117680001-117720000	9:117560001-117600000	1.469747e-74	HiC	GSE87112	Mesenchymal_Stem_Cell	intra	rs11322814;rs10982450;rs7872878;rs10982451;rs1322058;rs4979472;rs10817683;rs10982453;rs10982454;rs10982455;rs7036962;rs10817684;rs10817685;rs10982456;rs1006025;rs1006026;rs1006027;rs1555456;rs145815687;rs2075534;rs2075533;rs3181348;rs557485812;rs10081728;rs4979473;rs726657;rs726656;rs5900108;rs1322059;rs911603;rs1322060;rs2181033;rs927375;rs35651988	ENSG00000181634	1
3	9:117640001-117680000	9:117600001-117640000	2.684159e-181	HiC	GSE87112	Mesenchymal_Stem_Cell	intra	rs7032773;rs7049009;rs2181036;rs2418324;rs1407309;rs4979470;rs112287145;rs2418325;rs11394426;rs3833492;rs11353389;rs10667388;rs10982445;rs34397268;rs72371482;rs4979471;rs1322067;rs72756567;rs7025577;rs6478117;rs7030090;rs7858603;rs113133989;rs3181202;rs3181201;rs3181200;rs2974;rs2295800;rs3181374;rs1126711;rs3181372;rs3181371;rs3181370;rs3181369;rs3181368;rs3181367;rs3181366;rs3181365;rs3181364;rs3181363;rs3181197;rs3181195;rs1322054;rs17292087;rs12337739;rs1322056;rs7028578;rs2208640;rs927373;rs10817682;rs12352646;rs10982449;rs12347977;rs12338765;rs7037640;rs4978611;rs3838334;rs3789879;rs927374	NA	0
3	9:117680001-117720000	9:117600001-117640000	4.954194e-20	HiC	GSE87112	Mesenchymal_Stem_Cell	intra	rs11322814;rs10982450;rs7872878;rs10982451;rs1322058;rs4979472;rs10817683;rs10982453;rs10982454;rs10982455;rs7036962;rs10817684;rs10817685;rs10982456;rs1006025;rs1006026;rs1006027;rs1555456;rs145815687;rs2075534;rs2075533;rs3181348;rs557485812;rs10081728;rs4979473;rs726657;rs726656;rs5900108;rs1322059;rs911603;rs1322060;rs2181033;rs927375;rs35651988	NA	0
3	9:117680001-117720000	9:117640001-117680000	2.042023e-100	HiC	GSE87112	Mesenchymal_Stem_Cell	intra	rs11322814;rs10982450;rs7872878;rs10982451;rs1322058;rs4979472;rs10817683;rs10982453;rs10982454;rs10982455;rs7036962;rs10817684;rs10817685;rs10982456;rs1006025;rs1006026;rs1006027;rs1555456;rs145815687;rs2075534;rs2075533;rs3181348;rs557485812;rs10081728;rs4979473;rs726657;rs726656;rs5900108;rs1322059;rs911603;rs1322060;rs2181033;rs927375;rs35651988	NA	0
4	10:64360001-64400000	10:62200001-62240000	2.207991e-07	HiC	GSE87112	Mesenchymal_Stem_Cell	intra	rs12766377;rs12774545;rs56299235	NA	0
4	10:64360001-64400000	10:62680001-62720000	4.436143e-07	HiC	GSE87112	Mesenchymal_Stem_Cell	intra	rs12766377;rs12774545;rs56299235	NA	0
4	10:64360001-64400000	10:62720001-62760000	8.267765e-07	HiC	GSE87112	Mesenchymal_Stem_Cell	intra	rs12766377;rs12774545;rs56299235	NA	0
4	10:64360001-64400000	10:62760001-62800000	5.695831e-07	HiC	GSE87112	Mesenchymal_Stem_Cell	intra	rs12766377;rs12774545;rs56299235	ENSG00000072422	1
4	10:64360001-64400000	10:64000001-64040000	8.108233e-13	HiC	GSE87112	Mesenchymal_Stem_Cell	intra	rs12766377;rs12774545;rs56299235	ENSG00000182010	1
4	10:64360001-64400000	10:64040001-64080000	8.80007e-19	HiC	GSE87112	Mesenchymal_Stem_Cell	intra	rs12766377;rs12774545;rs56299235	NA	0
4	10:64360001-64400000	10:64120001-64160000	4.320576e-10	HiC	GSE87112	Mesenchymal_Stem_Cell	intra	rs12766377;rs12774545;rs56299235	ENSG00000138311	1
4	10:64360001-64400000	10:64160001-64200000	7.12545e-23	HiC	GSE87112	Mesenchymal_Stem_Cell	intra	rs12766377;rs12774545;rs56299235	NA	0
4	10:64360001-64400000	10:64200001-64240000	2.344071e-67	HiC	GSE87112	Mesenchymal_Stem_Cell	intra	rs12766377;rs12774545;rs56299235	NA	0
4	10:64360001-64400000	10:64320001-64360000	3.098186e-11	HiC	GSE87112	Mesenchymal_Stem_Cell	intra	rs12766377;rs12774545;rs56299235	NA	0
5	20:6480001-6520000	20:6120001-6160000	4.232035e-22	HiC	GSE87112	Mesenchymal_Stem_Cell	intra	rs77926029;rs184983658	NA	0
5	20:6480001-6520000	20:6160001-6200000	1.124591e-14	HiC	GSE87112	Mesenchymal_Stem_Cell	intra	rs77926029;rs184983658	NA	0
5	20:6480001-6520000	20:6200001-6240000	2.630111e-78	HiC	GSE87112	Mesenchymal_Stem_Cell	intra	rs77926029;rs184983658	NA	0
5	20:6480001-6520000	20:6240001-6280000	0	HiC	GSE87112	Mesenchymal_Stem_Cell	intra	rs77926029;rs184983658	NA	0
5	20:6480001-6520000	20:6280001-6320000	2.564981e-11	HiC	GSE87112	Mesenchymal_Stem_Cell	intra	rs77926029;rs184983658	NA	0
5	20:6480001-6520000	20:6320001-6360000	1.74895e-172	HiC	GSE87112	Mesenchymal_Stem_Cell	intra	rs77926029;rs184983658	NA	0
5	20:6480001-6520000	20:6360001-6400000	3.077598e-205	HiC	GSE87112	Mesenchymal_Stem_Cell	intra	rs77926029;rs184983658	NA	0
5	20:6480001-6520000	20:6400001-6440000	1.661872e-60	HiC	GSE87112	Mesenchymal_Stem_Cell	intra	rs77926029;rs184983658	NA	0
5	20:6480001-6520000	20:6440001-6480000	1.079421e-261	HiC	GSE87112	Mesenchymal_Stem_Cell	intra	rs77926029;rs184983658	NA	0
1	1:114280001-114320000	1:114320001-114360000	3.7273e-21	HiC	GSE87112	Mesendoderm	intra	rs6679677	ENSG00000081019	1
1	1:114280001-114320000	1:114400001-114440000	9.878704e-13	HiC	GSE87112	Mesendoderm	intra	rs6679677	ENSG00000134242:ENSG00000188761	1
1	1:114280001-114320000	1:114440001-114480000	1.777479e-16	HiC	GSE87112	Mesendoderm	intra	rs6679677	ENSG00000134262:ENSG00000118655:ENSG00000163349	1
1	1:114280001-114320000	1:115120001-115160000	2.586455e-07	HiC	GSE87112	Mesendoderm	intra	rs6679677	ENSG00000116752	1
1	1:114360001-114400000	1:114400001-114440000	4.460267e-34	HiC	GSE87112	Mesendoderm	intra	rs2476601	ENSG00000134242:ENSG00000188761	1
1	1:114360001-114400000	1:114440001-114480000	1.361314e-28	HiC	GSE87112	Mesendoderm	intra	rs2476601	ENSG00000134262:ENSG00000118655:ENSG00000163349	1
1	1:114360001-114400000	1:114480001-114520000	5.907744e-13	HiC	GSE87112	Mesendoderm	intra	rs2476601	NA	0
1	1:114360001-114400000	1:114880001-114920000	7.01105e-11	HiC	GSE87112	Mesendoderm	intra	rs2476601	NA	0
1	1:114360001-114400000	1:115120001-115160000	1.009674e-08	HiC	GSE87112	Mesendoderm	intra	rs2476601	ENSG00000116752	1
1	1:114360001-114400000	1:115160001-115200000	8.255424e-07	HiC	GSE87112	Mesendoderm	intra	rs2476601	NA	0
1	1:114360001-114400000	1:115200001-115240000	3.322759e-09	HiC	GSE87112	Mesendoderm	intra	rs2476601	ENSG00000175984:ENSG00000116748	1
2	2:234400001-234440000	2:234440001-234480000	4.201801e-45	HiC	GSE87112	Mesendoderm	intra	rs78135710	ENSG00000085982	1
2	2:234400001-234440000	2:234640001-234680000	2.754753e-40	HiC	GSE87112	Mesendoderm	intra	rs78135710	ENSG00000242366	1
2	2:234400001-234440000	2:234720001-234760000	8.9931e-49	HiC	GSE87112	Mesendoderm	intra	rs78135710	NA	0
2	2:234400001-234440000	2:234800001-234840000	4.660437e-38	HiC	GSE87112	Mesendoderm	intra	rs78135710	ENSG00000144481	1
3	9:117640001-117680000	9:117680001-117720000	2.186731e-54	HiC	GSE87112	Mesendoderm	intra	rs7032773;rs7049009;rs2181036;rs2418324;rs1407309;rs4979470;rs112287145;rs2418325;rs11394426;rs3833492;rs11353389;rs10667388;rs10982445;rs34397268;rs72371482;rs4979471;rs1322067;rs72756567;rs7025577;rs6478117;rs7030090;rs7858603;rs113133989;rs3181202;rs3181201;rs3181200;rs2974;rs2295800;rs3181374;rs1126711;rs3181372;rs3181371;rs3181370;rs3181369;rs3181368;rs3181367;rs3181366;rs3181365;rs3181364;rs3181363;rs3181197;rs3181195;rs1322054;rs17292087;rs12337739;rs1322056;rs7028578;rs2208640;rs927373;rs10817682;rs12352646;rs10982449;rs12347977;rs12338765;rs7037640;rs4978611;rs3838334;rs3789879;rs927374	ENSG00000106952	1
3	9:117640001-117680000	9:117720001-117760000	2.555943e-18	HiC	GSE87112	Mesendoderm	intra	rs7032773;rs7049009;rs2181036;rs2418324;rs1407309;rs4979470;rs112287145;rs2418325;rs11394426;rs3833492;rs11353389;rs10667388;rs10982445;rs34397268;rs72371482;rs4979471;rs1322067;rs72756567;rs7025577;rs6478117;rs7030090;rs7858603;rs113133989;rs3181202;rs3181201;rs3181200;rs2974;rs2295800;rs3181374;rs1126711;rs3181372;rs3181371;rs3181370;rs3181369;rs3181368;rs3181367;rs3181366;rs3181365;rs3181364;rs3181363;rs3181197;rs3181195;rs1322054;rs17292087;rs12337739;rs1322056;rs7028578;rs2208640;rs927373;rs10817682;rs12352646;rs10982449;rs12347977;rs12338765;rs7037640;rs4978611;rs3838334;rs3789879;rs927374	NA	0
3	9:117640001-117680000	9:117760001-117800000	4.137675e-203	HiC	GSE87112	Mesendoderm	intra	rs7032773;rs7049009;rs2181036;rs2418324;rs1407309;rs4979470;rs112287145;rs2418325;rs11394426;rs3833492;rs11353389;rs10667388;rs10982445;rs34397268;rs72371482;rs4979471;rs1322067;rs72756567;rs7025577;rs6478117;rs7030090;rs7858603;rs113133989;rs3181202;rs3181201;rs3181200;rs2974;rs2295800;rs3181374;rs1126711;rs3181372;rs3181371;rs3181370;rs3181369;rs3181368;rs3181367;rs3181366;rs3181365;rs3181364;rs3181363;rs3181197;rs3181195;rs1322054;rs17292087;rs12337739;rs1322056;rs7028578;rs2208640;rs927373;rs10817682;rs12352646;rs10982449;rs12347977;rs12338765;rs7037640;rs4978611;rs3838334;rs3789879;rs927374	NA	0
3	9:117640001-117680000	9:117800001-117840000	3.283745e-17	HiC	GSE87112	Mesendoderm	intra	rs7032773;rs7049009;rs2181036;rs2418324;rs1407309;rs4979470;rs112287145;rs2418325;rs11394426;rs3833492;rs11353389;rs10667388;rs10982445;rs34397268;rs72371482;rs4979471;rs1322067;rs72756567;rs7025577;rs6478117;rs7030090;rs7858603;rs113133989;rs3181202;rs3181201;rs3181200;rs2974;rs2295800;rs3181374;rs1126711;rs3181372;rs3181371;rs3181370;rs3181369;rs3181368;rs3181367;rs3181366;rs3181365;rs3181364;rs3181363;rs3181197;rs3181195;rs1322054;rs17292087;rs12337739;rs1322056;rs7028578;rs2208640;rs927373;rs10817682;rs12352646;rs10982449;rs12347977;rs12338765;rs7037640;rs4978611;rs3838334;rs3789879;rs927374	NA	0
3	9:117640001-117680000	9:117920001-117960000	5.63511e-11	HiC	GSE87112	Mesendoderm	intra	rs7032773;rs7049009;rs2181036;rs2418324;rs1407309;rs4979470;rs112287145;rs2418325;rs11394426;rs3833492;rs11353389;rs10667388;rs10982445;rs34397268;rs72371482;rs4979471;rs1322067;rs72756567;rs7025577;rs6478117;rs7030090;rs7858603;rs113133989;rs3181202;rs3181201;rs3181200;rs2974;rs2295800;rs3181374;rs1126711;rs3181372;rs3181371;rs3181370;rs3181369;rs3181368;rs3181367;rs3181366;rs3181365;rs3181364;rs3181363;rs3181197;rs3181195;rs1322054;rs17292087;rs12337739;rs1322056;rs7028578;rs2208640;rs927373;rs10817682;rs12352646;rs10982449;rs12347977;rs12338765;rs7037640;rs4978611;rs3838334;rs3789879;rs927374	NA	0
3	9:117640001-117680000	9:118000001-118040000	3.448954e-15	HiC	GSE87112	Mesendoderm	intra	rs7032773;rs7049009;rs2181036;rs2418324;rs1407309;rs4979470;rs112287145;rs2418325;rs11394426;rs3833492;rs11353389;rs10667388;rs10982445;rs34397268;rs72371482;rs4979471;rs1322067;rs72756567;rs7025577;rs6478117;rs7030090;rs7858603;rs113133989;rs3181202;rs3181201;rs3181200;rs2974;rs2295800;rs3181374;rs1126711;rs3181372;rs3181371;rs3181370;rs3181369;rs3181368;rs3181367;rs3181366;rs3181365;rs3181364;rs3181363;rs3181197;rs3181195;rs1322054;rs17292087;rs12337739;rs1322056;rs7028578;rs2208640;rs927373;rs10817682;rs12352646;rs10982449;rs12347977;rs12338765;rs7037640;rs4978611;rs3838334;rs3789879;rs927374	NA	0
3	9:117640001-117680000	9:118040001-118080000	1.608172e-15	HiC	GSE87112	Mesendoderm	intra	rs7032773;rs7049009;rs2181036;rs2418324;rs1407309;rs4979470;rs112287145;rs2418325;rs11394426;rs3833492;rs11353389;rs10667388;rs10982445;rs34397268;rs72371482;rs4979471;rs1322067;rs72756567;rs7025577;rs6478117;rs7030090;rs7858603;rs113133989;rs3181202;rs3181201;rs3181200;rs2974;rs2295800;rs3181374;rs1126711;rs3181372;rs3181371;rs3181370;rs3181369;rs3181368;rs3181367;rs3181366;rs3181365;rs3181364;rs3181363;rs3181197;rs3181195;rs1322054;rs17292087;rs12337739;rs1322056;rs7028578;rs2208640;rs927373;rs10817682;rs12352646;rs10982449;rs12347977;rs12338765;rs7037640;rs4978611;rs3838334;rs3789879;rs927374	NA	0
3	9:117640001-117680000	9:118120001-118160000	1.045799e-25	HiC	GSE87112	Mesendoderm	intra	rs7032773;rs7049009;rs2181036;rs2418324;rs1407309;rs4979470;rs112287145;rs2418325;rs11394426;rs3833492;rs11353389;rs10667388;rs10982445;rs34397268;rs72371482;rs4979471;rs1322067;rs72756567;rs7025577;rs6478117;rs7030090;rs7858603;rs113133989;rs3181202;rs3181201;rs3181200;rs2974;rs2295800;rs3181374;rs1126711;rs3181372;rs3181371;rs3181370;rs3181369;rs3181368;rs3181367;rs3181366;rs3181365;rs3181364;rs3181363;rs3181197;rs3181195;rs1322054;rs17292087;rs12337739;rs1322056;rs7028578;rs2208640;rs927373;rs10817682;rs12352646;rs10982449;rs12347977;rs12338765;rs7037640;rs4978611;rs3838334;rs3789879;rs927374	NA	0
3	9:117640001-117680000	9:118200001-118240000	5.040368e-32	HiC	GSE87112	Mesendoderm	intra	rs7032773;rs7049009;rs2181036;rs2418324;rs1407309;rs4979470;rs112287145;rs2418325;rs11394426;rs3833492;rs11353389;rs10667388;rs10982445;rs34397268;rs72371482;rs4979471;rs1322067;rs72756567;rs7025577;rs6478117;rs7030090;rs7858603;rs113133989;rs3181202;rs3181201;rs3181200;rs2974;rs2295800;rs3181374;rs1126711;rs3181372;rs3181371;rs3181370;rs3181369;rs3181368;rs3181367;rs3181366;rs3181365;rs3181364;rs3181363;rs3181197;rs3181195;rs1322054;rs17292087;rs12337739;rs1322056;rs7028578;rs2208640;rs927373;rs10817682;rs12352646;rs10982449;rs12347977;rs12338765;rs7037640;rs4978611;rs3838334;rs3789879;rs927374	NA	0
3	9:117640001-117680000	9:118240001-118280000	2.305751e-19	HiC	GSE87112	Mesendoderm	intra	rs7032773;rs7049009;rs2181036;rs2418324;rs1407309;rs4979470;rs112287145;rs2418325;rs11394426;rs3833492;rs11353389;rs10667388;rs10982445;rs34397268;rs72371482;rs4979471;rs1322067;rs72756567;rs7025577;rs6478117;rs7030090;rs7858603;rs113133989;rs3181202;rs3181201;rs3181200;rs2974;rs2295800;rs3181374;rs1126711;rs3181372;rs3181371;rs3181370;rs3181369;rs3181368;rs3181367;rs3181366;rs3181365;rs3181364;rs3181363;rs3181197;rs3181195;rs1322054;rs17292087;rs12337739;rs1322056;rs7028578;rs2208640;rs927373;rs10817682;rs12352646;rs10982449;rs12347977;rs12338765;rs7037640;rs4978611;rs3838334;rs3789879;rs927374	NA	0
3	9:117640001-117680000	9:118280001-118320000	1.761698e-35	HiC	GSE87112	Mesendoderm	intra	rs7032773;rs7049009;rs2181036;rs2418324;rs1407309;rs4979470;rs112287145;rs2418325;rs11394426;rs3833492;rs11353389;rs10667388;rs10982445;rs34397268;rs72371482;rs4979471;rs1322067;rs72756567;rs7025577;rs6478117;rs7030090;rs7858603;rs113133989;rs3181202;rs3181201;rs3181200;rs2974;rs2295800;rs3181374;rs1126711;rs3181372;rs3181371;rs3181370;rs3181369;rs3181368;rs3181367;rs3181366;rs3181365;rs3181364;rs3181363;rs3181197;rs3181195;rs1322054;rs17292087;rs12337739;rs1322056;rs7028578;rs2208640;rs927373;rs10817682;rs12352646;rs10982449;rs12347977;rs12338765;rs7037640;rs4978611;rs3838334;rs3789879;rs927374	NA	0
3	9:117640001-117680000	9:118320001-118360000	6.048621e-13	HiC	GSE87112	Mesendoderm	intra	rs7032773;rs7049009;rs2181036;rs2418324;rs1407309;rs4979470;rs112287145;rs2418325;rs11394426;rs3833492;rs11353389;rs10667388;rs10982445;rs34397268;rs72371482;rs4979471;rs1322067;rs72756567;rs7025577;rs6478117;rs7030090;rs7858603;rs113133989;rs3181202;rs3181201;rs3181200;rs2974;rs2295800;rs3181374;rs1126711;rs3181372;rs3181371;rs3181370;rs3181369;rs3181368;rs3181367;rs3181366;rs3181365;rs3181364;rs3181363;rs3181197;rs3181195;rs1322054;rs17292087;rs12337739;rs1322056;rs7028578;rs2208640;rs927373;rs10817682;rs12352646;rs10982449;rs12347977;rs12338765;rs7037640;rs4978611;rs3838334;rs3789879;rs927374	NA	0
3	9:117640001-117680000	9:118960001-119000000	1.453214e-09	HiC	GSE87112	Mesendoderm	intra	rs7032773;rs7049009;rs2181036;rs2418324;rs1407309;rs4979470;rs112287145;rs2418325;rs11394426;rs3833492;rs11353389;rs10667388;rs10982445;rs34397268;rs72371482;rs4979471;rs1322067;rs72756567;rs7025577;rs6478117;rs7030090;rs7858603;rs113133989;rs3181202;rs3181201;rs3181200;rs2974;rs2295800;rs3181374;rs1126711;rs3181372;rs3181371;rs3181370;rs3181369;rs3181368;rs3181367;rs3181366;rs3181365;rs3181364;rs3181363;rs3181197;rs3181195;rs1322054;rs17292087;rs12337739;rs1322056;rs7028578;rs2208640;rs927373;rs10817682;rs12352646;rs10982449;rs12347977;rs12338765;rs7037640;rs4978611;rs3838334;rs3789879;rs927374	NA	0
3	9:117640001-117680000	9:119000001-119040000	9.479936e-07	HiC	GSE87112	Mesendoderm	intra	rs7032773;rs7049009;rs2181036;rs2418324;rs1407309;rs4979470;rs112287145;rs2418325;rs11394426;rs3833492;rs11353389;rs10667388;rs10982445;rs34397268;rs72371482;rs4979471;rs1322067;rs72756567;rs7025577;rs6478117;rs7030090;rs7858603;rs113133989;rs3181202;rs3181201;rs3181200;rs2974;rs2295800;rs3181374;rs1126711;rs3181372;rs3181371;rs3181370;rs3181369;rs3181368;rs3181367;rs3181366;rs3181365;rs3181364;rs3181363;rs3181197;rs3181195;rs1322054;rs17292087;rs12337739;rs1322056;rs7028578;rs2208640;rs927373;rs10817682;rs12352646;rs10982449;rs12347977;rs12338765;rs7037640;rs4978611;rs3838334;rs3789879;rs927374	NA	0
3	9:117640001-117680000	9:119040001-119080000	6.641753e-12	HiC	GSE87112	Mesendoderm	intra	rs7032773;rs7049009;rs2181036;rs2418324;rs1407309;rs4979470;rs112287145;rs2418325;rs11394426;rs3833492;rs11353389;rs10667388;rs10982445;rs34397268;rs72371482;rs4979471;rs1322067;rs72756567;rs7025577;rs6478117;rs7030090;rs7858603;rs113133989;rs3181202;rs3181201;rs3181200;rs2974;rs2295800;rs3181374;rs1126711;rs3181372;rs3181371;rs3181370;rs3181369;rs3181368;rs3181367;rs3181366;rs3181365;rs3181364;rs3181363;rs3181197;rs3181195;rs1322054;rs17292087;rs12337739;rs1322056;rs7028578;rs2208640;rs927373;rs10817682;rs12352646;rs10982449;rs12347977;rs12338765;rs7037640;rs4978611;rs3838334;rs3789879;rs927374	NA	0
3	9:117640001-117680000	9:119080001-119120000	2.94466e-10	HiC	GSE87112	Mesendoderm	intra	rs7032773;rs7049009;rs2181036;rs2418324;rs1407309;rs4979470;rs112287145;rs2418325;rs11394426;rs3833492;rs11353389;rs10667388;rs10982445;rs34397268;rs72371482;rs4979471;rs1322067;rs72756567;rs7025577;rs6478117;rs7030090;rs7858603;rs113133989;rs3181202;rs3181201;rs3181200;rs2974;rs2295800;rs3181374;rs1126711;rs3181372;rs3181371;rs3181370;rs3181369;rs3181368;rs3181367;rs3181366;rs3181365;rs3181364;rs3181363;rs3181197;rs3181195;rs1322054;rs17292087;rs12337739;rs1322056;rs7028578;rs2208640;rs927373;rs10817682;rs12352646;rs10982449;rs12347977;rs12338765;rs7037640;rs4978611;rs3838334;rs3789879;rs927374	NA	0
3	9:117640001-117680000	9:119120001-119160000	4.102909e-07	HiC	GSE87112	Mesendoderm	intra	rs7032773;rs7049009;rs2181036;rs2418324;rs1407309;rs4979470;rs112287145;rs2418325;rs11394426;rs3833492;rs11353389;rs10667388;rs10982445;rs34397268;rs72371482;rs4979471;rs1322067;rs72756567;rs7025577;rs6478117;rs7030090;rs7858603;rs113133989;rs3181202;rs3181201;rs3181200;rs2974;rs2295800;rs3181374;rs1126711;rs3181372;rs3181371;rs3181370;rs3181369;rs3181368;rs3181367;rs3181366;rs3181365;rs3181364;rs3181363;rs3181197;rs3181195;rs1322054;rs17292087;rs12337739;rs1322056;rs7028578;rs2208640;rs927373;rs10817682;rs12352646;rs10982449;rs12347977;rs12338765;rs7037640;rs4978611;rs3838334;rs3789879;rs927374	NA	0
3	9:117640001-117680000	9:119400001-119440000	7.139145e-09	HiC	GSE87112	Mesendoderm	intra	rs7032773;rs7049009;rs2181036;rs2418324;rs1407309;rs4979470;rs112287145;rs2418325;rs11394426;rs3833492;rs11353389;rs10667388;rs10982445;rs34397268;rs72371482;rs4979471;rs1322067;rs72756567;rs7025577;rs6478117;rs7030090;rs7858603;rs113133989;rs3181202;rs3181201;rs3181200;rs2974;rs2295800;rs3181374;rs1126711;rs3181372;rs3181371;rs3181370;rs3181369;rs3181368;rs3181367;rs3181366;rs3181365;rs3181364;rs3181363;rs3181197;rs3181195;rs1322054;rs17292087;rs12337739;rs1322056;rs7028578;rs2208640;rs927373;rs10817682;rs12352646;rs10982449;rs12347977;rs12338765;rs7037640;rs4978611;rs3838334;rs3789879;rs927374	NA	0
3	9:117640001-117680000	9:119520001-119560000	1.088981e-12	HiC	GSE87112	Mesendoderm	intra	rs7032773;rs7049009;rs2181036;rs2418324;rs1407309;rs4979470;rs112287145;rs2418325;rs11394426;rs3833492;rs11353389;rs10667388;rs10982445;rs34397268;rs72371482;rs4979471;rs1322067;rs72756567;rs7025577;rs6478117;rs7030090;rs7858603;rs113133989;rs3181202;rs3181201;rs3181200;rs2974;rs2295800;rs3181374;rs1126711;rs3181372;rs3181371;rs3181370;rs3181369;rs3181368;rs3181367;rs3181366;rs3181365;rs3181364;rs3181363;rs3181197;rs3181195;rs1322054;rs17292087;rs12337739;rs1322056;rs7028578;rs2208640;rs927373;rs10817682;rs12352646;rs10982449;rs12347977;rs12338765;rs7037640;rs4978611;rs3838334;rs3789879;rs927374	NA	0
3	9:117640001-117680000	9:119640001-119680000	5.15031e-10	HiC	GSE87112	Mesendoderm	intra	rs7032773;rs7049009;rs2181036;rs2418324;rs1407309;rs4979470;rs112287145;rs2418325;rs11394426;rs3833492;rs11353389;rs10667388;rs10982445;rs34397268;rs72371482;rs4979471;rs1322067;rs72756567;rs7025577;rs6478117;rs7030090;rs7858603;rs113133989;rs3181202;rs3181201;rs3181200;rs2974;rs2295800;rs3181374;rs1126711;rs3181372;rs3181371;rs3181370;rs3181369;rs3181368;rs3181367;rs3181366;rs3181365;rs3181364;rs3181363;rs3181197;rs3181195;rs1322054;rs17292087;rs12337739;rs1322056;rs7028578;rs2208640;rs927373;rs10817682;rs12352646;rs10982449;rs12347977;rs12338765;rs7037640;rs4978611;rs3838334;rs3789879;rs927374	NA	0
3	9:117680001-117720000	9:117720001-117760000	1.344547e-43	HiC	GSE87112	Mesendoderm	intra	rs11322814;rs10982450;rs7872878;rs10982451;rs1322058;rs4979472;rs10817683;rs10982453;rs10982454;rs10982455;rs7036962;rs10817684;rs10817685;rs10982456;rs1006025;rs1006026;rs1006027;rs1555456;rs145815687;rs2075534;rs2075533;rs3181348;rs557485812;rs10081728;rs4979473;rs726657;rs726656;rs5900108;rs1322059;rs911603;rs1322060;rs2181033;rs927375;rs35651988	NA	0
3	9:117680001-117720000	9:117760001-117800000	5.819528e-139	HiC	GSE87112	Mesendoderm	intra	rs11322814;rs10982450;rs7872878;rs10982451;rs1322058;rs4979472;rs10817683;rs10982453;rs10982454;rs10982455;rs7036962;rs10817684;rs10817685;rs10982456;rs1006025;rs1006026;rs1006027;rs1555456;rs145815687;rs2075534;rs2075533;rs3181348;rs557485812;rs10081728;rs4979473;rs726657;rs726656;rs5900108;rs1322059;rs911603;rs1322060;rs2181033;rs927375;rs35651988	NA	0
